Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;557;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;188501385;Pasta sanfonada com 31 divisórias, tamanho A4;;;;;Unidade;10,0000;59,0000;590,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;558;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1312492647;Pasta suspensa em fibra marmorizada;;;;;Unidade;220,0000;2,7400;602,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;559;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3017686350;PASTA, CLASSIFICADOR, EM PVC TRANSPARENTE 240 X 330;;;;;UNIDADE;20,0000;2,4000;48,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;560;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2690071039;PASTA, SUSPENSA em fibra marmorizada e plastificada 235 x 360;;;;;UNIDADE;60,0000;0,8333;49,9999;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;561;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2922063339;Perfurador com capacidade para perfurar até 100 folhas de papel;;;;;Unidade;5,0000;99,8000;499,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;562;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1158487457;Perfurador com capacidade para perfurar até 20 folhas de papel;;;;;Unidade;10,0000;29,5000;295,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;563;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1158487457;Perfurador com capacidade para perfurar até 20 folhas de papel;;;;;Unidade;5,0000;29,5000;147,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;564;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;670348627;Perfurador com capacidade para perfurar até 50 folhas de papel;;;;;Unidade;5,0000;99,8000;499,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;565;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;670348627;Perfurador com capacidade para perfurar até 50 folhas de papel;;;;;Unidade;5,0000;99,8000;499,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;566;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2891446163;Prancheta em madeira compensada com prendedor metálico, formato A4;;;;;Unidade;20,0000;6,9800;139,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;567;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2891446163;Prancheta em madeira compensada com prendedor metálico, formato A4;;;;;Unidade;5,0000;6,9800;34,9000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;568;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3686248796;PRANCHETA PORTÁTIL DE PLÁSTICO;;;;;UNIDADE;30,0000;7,4250;222,7500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;569;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;516580864;QUADRO MURAL  com 1.20cm de largura X 1.0 metro de altura;;;;;UNIDADE;2,0000;346,5000;693,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;570;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2060234330;Reabastecedor de almofada de carimbo ( tinta);;;;;UNIDADE;20,0000;0,8375;16,7500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;571;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2302074767;RÉGUA EM MATÉRIAL PLÁSTICO;;;;;UNIDADE;10,0000;0,8600;8,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;572;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;775617268;Régua em material plástico incolor, graduada em 30cm;;;;;Unidade;50,0000;0,9900;49,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;573;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;775617268;Régua em material plástico incolor, graduada em 30cm;;;;;Unidade;5,0000;0,9900;4,9500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;574;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1127982545;Régua em material plástico incolor, graduada em 50cm;;;;;Unidade;30,0000;3,4800;104,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;575;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3920033121;Tacha, tipo percevejo. Caixa com 100 unidades.;;;;;Caixa;5,0000;3,8100;19,0500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;576;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4079203337;TESOURA DE PICOTAR 22 cm INOXIDÁVEL;;;;;UNIDADE;5,0000;107,0000;535,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;577;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3958755380;Tesoura inox de 6 polegadas;;;;;Unidade;10,0000;6,9900;69,9000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;578;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2931873430;Tesoura inox de 7 polegadas;;;;;Unidade;10,0000;7,5000;75,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;579;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2931873430;Tesoura inox de 7 polegadas;;;;;Unidade;2,0000;7,5000;15,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;580;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;383697578;Tesoura inox de 8 polegadas;;;;;Unidade;10,0000;7,8900;78,9000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;581;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3364619826;TINTA PARA CARIMBO AUTO ENTINTADO NA COR PRETA;;;;;UNIDADE;5,0000;4,8600;24,3000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;582;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1561397181;Tinta para carimbo auto entintado, na cor azul.;;;;;Unidade;5,0000;5,7200;28,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;583;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;56921144;Tinta para carimbo auto entintado, na cor preta;;;;;Unidade;10,0000;5,7200;57,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;584;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3009628086;Triplex porta clips, porta lápis, porta papel, lembrete, em acrílico;;;;;Unidade;20,0000;18,5900;371,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;585;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4146448485;UMEDECEDOR;;;;;UNIDADE;10,0000;1,5100;15,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;586;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3505245190;Umedecedor de dedos, em pasta;;;;;Unidade;10,0000;3,7500;37,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;587;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1908233657;Visor em plástico e etiqueta para pasta suspensa, cx com 50 unidades;;;;;Caixa;2,0000;9,9000;19,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;588;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;822250789;Almofada para carimbo;;;;;Unidade;15,0000;4,4800;67,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;589;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4012154129;Apontador;;;;;UNIDADE;20,0000;0,3000;6,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;590;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;73540590;Apontador de lápis manual, portátil, 1 entrada,;;;;;Unidade;120,0000;0,5000;60,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;591;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3222011909;Aquisição de materiais de expediente diversos, incluindo fitas adesivas (durex, crepe, isolante, dupla face, larga), colas (branca, bastão, instantânea, universal, artesanato, madeira), envelopes (ofício, pardo, branco), blocos de papel autoadesivo (;;;;;Unidade;1,0000;176035,1800;176035,1800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;592;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3221962984;Bandeja de correspondência dupla;;;;;Unidade;20,0000;32,7800;655,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;593;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4247015561;Bandeja de correspondência tripla;;;;;Unidade;20,0000;42,9200;858,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;594;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2484167984;Bloco de Papel autoadesivo 30x50 com 100 fls;;;;;UNIDADE;50,0000;5,1300;256,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;595;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;570881796;Bloco de Papel autoadesivo 76x102;;;;;UNIDADE;50,0000;4,7300;236,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;596;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;139479934;Bloco de papel autoadesivo, dimensões 76x102mm na cor amarelo.;;;;;Unidade;80,0000;4,7300;378,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;597;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4283379867;Bloco de papel autoadesivo, pacote com 4 unidade na cor amarelo, com 100 folhas em cada.;;;;;Unidade;80,0000;5,1300;410,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;598;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;836946478;Bobina Térmica para Máquuina de Senha;;;;;UNIDADE;900,0000;4,5000;4050,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;599;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4119267004;Borracha;;;;;UNIDADE;30,0000;0,2900;8,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;600;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2637459664;Borracha bicolor (azul/vermelha), para apagar tinta de caneta e lápis;;;;;Unidade;220,0000;0,5000;110,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;601;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2484193488;Borracha natural, cor verde, 50 x 20mm;;;;;Unidade;150,0000;0,4300;64,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;602;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2209335498;Borracha, elástica em latéx para dinheiro. Pc com 1kg;;;;;Pacote;10,0000;17,3700;173,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;603;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1460321988;Caderno brochura, capa dura, liso pautado, 96 folhas;;;;;Unidade;100,0000;7,4500;745,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;604;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2480101723;Caderno com espiral de 1/4, capa dura, 96 folhas;;;;;Unidade;150,0000;4,0400;606,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;605;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1401411500;Caixa arquivo Morto;;;;;UNIDADE;150,0000;3,8300;574,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;606;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;324659999;Caixa arquivo morto em papelão;;;;;Unidade;60,0000;3,8300;229,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;607;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;760115415;Caixa arquivo para documentos polionda em polietileno;;;;;Unidade;150,0000;5,0000;750,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;608;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2287512476;Calculadora de mesa média, simples, sem bobina, 12 dígitos;;;;;Unidade;10,0000;23,9100;239,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;609;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3918253103;Caneta Bic Azul;;;;;UNIDADE;200,0000;0,5800;116,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;610;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;325875246;Caneta Bic Preta;;;;;UNIDADE;30,0000;0,5800;17,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;611;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2908185739;Caneta Bic Vermelha;;;;;UNIDADE;30,0000;0,5800;17,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;612;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2970610600;Caneta esferográfica cor azul;;;;;Unidade;1070,0000;0,5700;609,9000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;613;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1582629699;Caneta esferográfica preta;;;;;Unidade;650,0000;0,5700;370,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;614;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4208620057;Caneta esferográfica vermelha;;;;;Unidade;200,0000;0,5700;114,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;615;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3814341077;Caneta marca texto;;;;;Unidade;100,0000;0,9400;94,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;616;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3814341077;Caneta marca texto;;;;;UNIDADE;200,0000;0,9400;188,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;617;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2386935242;Carimbo;;;;;UNIDADE;5,0000;128,0000;640,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;618;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1430537826;Clips para papel número 2.0, cx com 100 unidades;;;;;Unidade;80,0000;1,8800;150,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;619;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;791131361;Clips para papel número 4.0, cx com 50 unidades;;;;;Unidade;70,0000;1,8900;132,3000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;620;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;2511086311;Clips para papel número 6.0. cx com 50 unidades;;;;;Unidade;30,0000;2,0900;62,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;621;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1052663503;Clips para papel número 8.0, cx com 25 unidades;;;;;Unidade;60,0000;1,8900;113,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;622;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1947311711;Clips-caixa 2.0;;;;;UNIDADE;100,0000;1,8800;188,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;623;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1558214587;Clips-caixa 4.0;;;;;UNIDADE;100,0000;1,8900;189,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;624;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1510121151;Clips-caixa 6.0;;;;;UNIDADE;130,0000;2,0900;271,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;625;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1453151588;Clips-caixa 8.0;;;;;UNIDADE;130,0000;1,8900;245,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;626;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;991217776;Cola bastão em tubo plástico;;;;;Unidade;30,0000;1,1500;34,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;627;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3191634868;Cola branca 90g;;;;;UNIDADE;10,0000;1,6100;16,1000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;628;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3191666897;Cola em bastão;;;;;UNIDADE;20,0000;1,1500;23,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;629;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;4101532089;Cola em bastão fina, transparente em pacotes de 1kg;;;;;Pacote;10,0000;38,5600;385,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;630;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3533776477;Cola em bastão grossa transparente em pacotes de 1kg;;;;;Pacote;10,0000;38,6500;386,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;631;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3568190985;Cola instantânea ultra rápida. Frasco com 20 gramas;;;;;Unidade;40,0000;6,3600;254,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;632;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3256295814;Cola líquida branca, adesivo a base de PVA, 90g;;;;;Unidade;20,0000;1,6100;32,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;633;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1803300764;Cola para artesanato em silicone líquida para trabalhos manuais;;;;;Unidade;60,0000;7,9000;474,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;634;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1043070031;Colchete latonado nº 08;;;;;Unidade;10,0000;5,6700;56,7000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;635;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;922309839;Colchete latonado nº 10;;;;;Unidade;10,0000;6,7400;67,4000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;636;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3675915440;Colchete latonado nº 12;;;;;Unidade;10,0000;7,1500;71,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;637;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1058331604;Corretivo;;;;;UNIDADE;5,0000;1,9700;9,8500;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;638;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;3014769264;Corretivo, líquido branco;;;;;Unidade;60,0000;1,8300;109,8000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;639;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1951450298;Envelope branco medindo 200 x 280mm;;;;;Unidade;50,0000;0,3100;15,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;640;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;277645135;Envelope meio ofício em papel cor branca, tamanho pequeno dimensões 240mm x 170mm;;;;;Unidade;50,0000;0,3300;16,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;641;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1865160277;Envelope ofício em papel cor branca, dimensões 240mm x 340mm;;;;;Unidade;250,0000;0,4700;117,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;642;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;990988281;Envelope ofício em papel cor parda, dimensões 240mm x 340mm;;;;;Unidade;250,0000;0,3100;77,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;643;Material;1-2025;Aquisição de materiais de expediente.;Outros;Material;1379964158;Envelope para A4 -Branco;;;;;UNIDADE;600,0000;0,4700;282,0000;0,0000;01/01/2025
